date,symbol,open,high,low,close,volume,return_1d,return_5d,ma50,ma200,macd,macd_signal,macd_hist,rsi,volatility_20,volume_ma20,volume_ratio_20,close_to_ma50,ma50_to_ma200,stock_id_0,stock_id_1,stock_id_2,sentiment_score,news_count,sentiment_score_raw,sentiment_ema_3,sentiment_ema_7,sentiment_change,sentiment_abs,days_since_news,news_count_log,days_since_news_log
2025-03-19,000001.SZ,11.48,11.53,11.46,11.52,136245491,0.0026109660574411553,-0.027848101265822822,11.5164,11.03115,0.025318966724759306,0.04250299934304662,-0.017184032618287312,46.21212072199266,0.011763111760773798,122285098.75,1.1141626608041644,0.0003125976867770497,0.043989067322989905,1.0,0.0,0.0,8.46133971374113e-05,0,,0.00010274483938113477,0.00017966010637312873,-1.4931775965425524e-05,8.46133971374113e-05,56.0,0.0,4.04305126783455
2025-03-20,000001.SZ,11.51,11.61,11.49,11.49,110115724,-0.0026041666666666297,-0.029560810810810745,11.5122,11.031600000000001,0.012270195653441007,0.0364564386051255,-0.024186242951684492,48.41269787477958,0.011742766035876854,123868903.6,0.8889698770208538,-0.001928389013394427,0.043565756553899604,1.0,0.0,0.0,7.192138756679961e-05,0,,8.733311347396719e-05,0.00015272542667154644,-1.2692009570611698e-05,7.192138756679961e-05,57.0,0.0,4.060443010546419
2025-03-21,000001.SZ,11.49,11.52,11.39,11.42,137638897,-0.006092254134029584,-0.04594820384294074,11.512,11.032150000000001,-0.0036770773585992345,0.028429735412380554,-0.03210681277097979,46.564884998543214,0.0118039430499253,125881003.6,1.0934048272872208,-0.007991660875608098,0.04349560149200293,1.0,0.0,0.0,6.113317943177967e-05,0,,7.423314645287342e-05,0.00012982736486160474,-1.078820813501994e-05,6.113317943177967e-05,58.0,0.0,4.07753744390572
2025-03-24,000001.SZ,11.41,11.44,11.34,11.38,116457734,-0.003502626970227629,-0.01043478260869557,11.512,11.031500000000001,-0.019320358751409472,0.01887971657962255,-0.03820007533103202,45.18518471659811,0.011793217808065724,126954109.45,0.9173214991190661,-0.011466296038915913,0.04355708652495127,1.0,0.0,0.0,5.196320251701272e-05,0,,6.309817448494307e-05,0.00011036132427545674,-9.16997691476695e-06,5.196320251701272e-05,59.0,0.0,4.0943445622221
2025-03-25,000001.SZ,11.38,11.43,11.36,11.43,73560888,0.004393673110720364,-0.005221932114882533,11.511800000000001,11.031649999999999,-0.027367711879662693,0.0096302308877655,-0.036997942767428196,40.79999954303996,0.011627397571157423,126046373.75,0.583601779341153,-0.0071057523584496796,0.04352476737387434,1.0,0.0,0.0,4.4168722139460807e-05,0,,5.3633448312201936e-05,9.381317374145776e-05,-7.794480377551912e-06,4.4168722139460807e-05,60.0,0.0,4.110873864173311
2025-03-26,000001.SZ,11.42,11.43,11.37,11.38,74086307,-0.004374453193350725,-0.012152777777777679,11.5092,11.032250000000001,-0.037349339408867976,0.00023431682843880457,-0.03758365623730678,40.15747987227972,0.011614727375855435,125542461.5,0.5901294758347557,-0.011225801967121862,0.043232341544109154,1.0,0.0,0.0,3.7543413818541686e-05,0,,4.558843106537181e-05,7.974573376072875e-05,-6.625308320919121e-06,3.7543413818541686e-05,61.0,0.0,4.127134385045092
2025-03-27,000001.SZ,11.37,11.41,11.35,11.39,55334940,0.0008787346221441616,-0.00870322019147085,11.507,11.033600000000002,-0.04394634856241808,-0.008601816249732573,-0.03534453231268551,38.7096769823101,0.011417872712021219,123422659.75,0.44833695945367114,-0.010167723994090494,0.04290530742459375,1.0,0.0,0.0,3.191190174576043e-05,0,,3.875016640556612e-05,6.778727575698667e-05,-5.631512072781253e-06,3.191190174576043e-05,62.0,0.0,4.143134726391533
2025-03-28,000001.SZ,11.39,11.4,11.34,11.35,64494555,-0.00351185250219499,-0.0061295971978984065,11.506000000000002,11.0348,-0.051805015579446945,-0.017242456115675448,-0.0345625594637715,39.99999953333331,0.011323855990100723,121901947.2,0.5290691123595112,-0.013558143577264259,0.04270127233842036,1.0,0.0,0.0,2.7125116483896366e-05,0,,3.293764144473124e-05,5.762173593871409e-05,-4.786785261864066e-06,2.7125116483896366e-05,63.0,0.0,4.1588830833596715
2025-03-31,000001.SZ,11.36,11.38,11.26,11.26,111612564,-0.007929515418502175,-0.010544815465729385,11.5052,11.036200000000001,-0.06455120750926113,-0.02670420639439259,-0.03784700111486854,36.22047204166408,0.01143709349653784,123330290.65,0.9049890615821717,-0.021312102353718387,0.04249651148040079,1.0,0.0,0.0,2.305634901131191e-05,0,,2.7996995228021577e-05,4.8980389206863545e-05,-4.068767472584456e-06,2.305634901131191e-05,64.0,0.0,4.174387269895637
2025-04-01,000001.SZ,11.27,11.3,11.22,11.27,68147042,0.000888099467140302,-0.013998250218722696,11.5066,11.037450000000002,-0.07300419312368334,-0.03596420374025074,-0.037039989383432594,22.11538431767744,0.011443043695034091,123321749.1,0.5525954869869747,-0.020562112179097314,0.042505288812180186,1.0,0.0,0.0,1.9597896659615124e-05,0,,2.379744594381835e-05,4.163476607005144e-05,-3.4584523516967867e-06,1.9597896659615124e-05,65.0,0.0,4.189654742026425
2025-04-02,000001.SZ,11.25,11.41,11.25,11.37,93264176,0.008873114463176623,-0.0008787346221442727,11.506400000000001,11.039950000000001,-0.07081773805665037,-0.04293491060353067,-0.0278828274531197,29.203539461195007,0.011210232337084543,122581730.7,0.7608325928131149,-0.01185427240492265,0.04225109715170805,1.0,0.0,0.0,1.6658212160672855e-05,0,,2.0227829052245604e-05,3.539062759270679e-05,-2.9396844989422685e-06,1.6658212160672855e-05,66.0,0.0,4.204692619390966
2025-04-03,000001.SZ,11.31,11.39,11.3,11.34,64391391,-0.0026385224274405594,-0.004389815627743654,11.503599999999999,11.042150000000001,-0.07069082610320088,-0.04848609370346471,-0.022204732399736166,19.417475464228332,0.01121066553814607,121414261.7,0.5303445418883603,-0.01422163496644524,0.04178986882083624,1.0,0.0,0.0,1.4159480336571927e-05,0,,1.7193654694408766e-05,3.0082840778673077e-05,-2.498731824100928e-06,1.4159480336571927e-05,67.0,0.0,4.219507705176107
2025-04-07,000001.SZ,11.0,11.05,10.48,10.7,254556048,-0.0564373897707231,-0.05726872246696035,11.486199999999998,11.0407,-0.1208399312553059,-0.06295686121383295,-0.057883070041472945,16.666666472222076,0.016603949378088154,129964380.65,1.9586601092304747,-0.06844735421636394,0.04035070240111582,1.0,0.0,0.0,1.2035558286086137e-05,0,,1.461460649024745e-05,2.5571020155526343e-05,-2.1239220504857898e-06,1.2035558286086137e-05,68.0,0.0,4.23410650459726
2025-04-08,000001.SZ,10.68,10.85,10.66,10.82,146398771,0.011214953271028172,-0.039076376554174064,11.473600000000001,11.04045,-0.14918079789863192,-0.08020164855079276,-0.06897914934783916,24.427480654973436,0.01693983098443901,133965149.55,1.092812358227237,-0.05696555571050066,0.039233002277986984,1.0,0.0,0.0,1.0230224543173216e-05,0,,1.2422415516710334e-05,2.173582125243806e-05,-1.8053337429129212e-06,1.0230224543173216e-05,69.0,0.0,4.248495242049359
2025-04-09,000001.SZ,10.73,10.83,10.66,10.8,106439405,-0.001848428835489746,-0.041703637976929775,11.461199999999998,11.040049999999999,-0.17128055611891746,-0.0984174300644177,-0.07286312605449977,22.30769206745562,0.016902928713831998,136242243.45,0.7812511178962094,-0.057690294210030135,0.03814747215818759,1.0,0.0,0.0,8.695690861697234e-06,0,,1.0559053189203784e-05,1.8475788654752854e-05,-1.5345336814759825e-06,8.695690861697234e-06,70.0,0.0,4.2626798770413155
2025-04-10,000001.SZ,10.86,10.93,10.82,10.9,86654805,0.0092592592592593,-0.041336851363236504,11.4526,11.040550000000001,-0.17866605835852667,-0.11446715572323951,-0.06419890263528716,28.46715299376629,0.01622401926274385,131188391.7,0.6605371395829072,-0.04825105216282766,0.037321510250847956,1.0,0.0,0.0,7.391337232442649e-06,0,,8.975195210823215e-06,1.57046757991753e-05,-1.304353629254585e-06,7.391337232442649e-06,71.0,0.0,4.276666119016055
2025-04-11,000001.SZ,10.87,10.9,10.83,10.89,58387902,-0.0009174311926605228,-0.03968253968253965,11.448599999999999,11.044099999999998,-0.18321406087265224,-0.12821653675312206,-0.05499752411953018,29.770992048248914,0.01622326476747428,127545930.75,0.4577794184155107,-0.04879199203396034,0.03662589074709577,1.0,0.0,0.0,6.282636647576251e-06,0,,7.628915929199733e-06,1.334916601127554e-05,-1.1087005848663975e-06,6.282636647576251e-06,72.0,0.0,4.290459441148391
2025-04-14,000001.SZ,10.95,11.04,10.92,10.93,78599345,0.0036730945821854544,0.021495327102803774,11.440800000000001,11.048250000000001,-0.18149851798915861,-0.13887293300032938,-0.042625584988829235,32.82442713012054,0.015947041774053674,122863809.75,0.6397273953976509,-0.04464722746661087,0.035530513882289005,1.0,0.0,0.0,5.340241150439813e-06,0,,6.484578539819773e-06,1.1346934796066608e-05,-9.423954971364381e-07,5.340241150439813e-06,73.0,0.0,4.30406509320417
2025-04-15,000001.SZ,10.92,10.97,10.9,10.95,72275410,0.0018298261665141702,0.012014787430683738,11.433,11.0526,-0.17649063090962436,-0.14639647258218838,-0.030094158327435977,31.249999658203066,0.01371032834543975,103459519.75,0.698586366674102,-0.04224612962477048,0.03441724119211775,1.0,0.0,0.0,4.539204977873841e-06,0,,5.5118917588468064e-06,9.645002341518416e-06,-8.010361725659721e-07,4.539204977873841e-06,74.0,0.0,4.31748811353631
2025-04-16,000001.SZ,10.93,11.01,10.91,11.0,84282217,0.004566210045662267,0.01851851851851838,11.423599999999999,11.056849999999999,-0.1665671794266892,-0.15043061395108856,-0.016136565475600634,35.15624961547849,0.013794946921831761,99647180.6,0.8458063388498922,-0.03708113029167681,0.03316948317106583,1.0,0.0,0.0,3.858324231192765e-06,0,,4.6851079950197856e-06,8.198332813937003e-06,-6.808807466810763e-07,3.858324231192765e-06,75.0,0.0,4.330733340286331
2025-04-17,000001.SZ,10.95,11.08,10.93,11.06,82391931,0.005454545454545601,0.014678899082568808,11.4174,11.061900000000001,-0.15210786924003905,-0.15076606500887868,-0.0013418042311603706,37.593984566679865,0.013860375374017856,96954502.6,0.8497999452374067,-0.03130309877905657,0.03213733626230564,1.0,0.0,0.0,3.27957559651385e-06,0,,3.982341795766818e-06,6.968643509581214e-06,-5.787486346789148e-07,3.27957559651385e-06,76.0,0.0,4.343805421853684
2025-04-18,000001.SZ,11.04,11.19,11.03,11.18,72709815,0.010849909584086825,0.026629935720844822,11.413799999999998,11.067800000000002,-0.12947327727910185,-0.14650750746292332,0.01703423018382147,43.971630769076,0.014149974850411825,95084207.15,0.7646886604974966,-0.020483975538383214,0.03126185872531084,1.0,0.0,0.0,2.7876392570367725e-06,0,,3.3849905264017955e-06,5.923392446445104e-06,-4.919363394770774e-07,2.7876392570367725e-06,77.0,0.0,4.356708826689592
2025-04-21,000001.SZ,11.0,11.13,10.97,11.02,111418418,-0.014311270125223596,0.008234217749313766,11.4066,11.073000000000002,-0.12302767642903056,-0.14181154125614476,0.018783864827114194,41.89189149561722,0.014414321730124358,93773183.2,1.1881693059556924,-0.033892658636228146,0.03012733676510404,1.0,0.0,0.0,2.3694933684812566e-06,0,,2.877241947441526e-06,5.034917676954142e-06,-4.1814588855551585e-07,2.3694933684812566e-06,78.0,0.0,4.3694478524670215
2025-04-22,000001.SZ,11.02,11.06,10.98,11.04,83112887,0.001814882032667775,0.008219178082191858,11.398800000000001,11.0778,-0.11498023785499889,-0.1364452805759156,0.021465042720916705,42.281878797351446,0.014427958793573918,92105940.85,0.9023618480305661,-0.03147699757869271,0.028976872664247644,1.0,0.0,0.0,2.014069363209068e-06,0,,2.445655655325297e-06,4.2797055985178735e-06,-3.554240052721887e-07,2.014069363209068e-06,79.0,0.0,4.382026634673881
2025-04-23,000001.SZ,11.04,11.05,10.97,11.01,58638293,-0.0027173913043477826,0.0009090909090909705,11.3906,11.08245,-0.10975811090548682,-0.13110784664182984,0.021349735736343023,37.3239432939893,0.014364797237361311,91359811.1,0.6418390350634164,-0.0334135164082664,0.02780522357420967,1.0,0.0,0.0,1.7119589587277077e-06,0,,2.0788073070265022e-06,3.6377689385703317e-06,-3.0211040448136023e-07,1.7119589587277077e-06,80.0,0.0,4.394449154672439
2025-04-24,000001.SZ,11.0,11.06,10.99,11.03,68925613,0.0018165304268846771,-0.002712477396021762,11.3828,11.086950000000002,-0.10282045462418132,-0.12545036823830014,0.022629913614118813,39.00709181127708,0.01437240423551108,91101776.4,0.7565781450557971,-0.030994131496644095,0.026684525500701106,1.0,0.0,0.0,1.4551651149185515e-06,0,,1.7669862109725267e-06,3.0921179826573867e-06,-2.567938438091562e-07,1.4551651149185515e-06,81.0,0.0,4.406719247264253
2025-04-25,000001.SZ,11.04,11.05,10.99,11.01,63754686,-0.0018132366273798661,-0.015205724508050134,11.373,11.09125,-0.0978086674565013,-0.11992202808194037,0.022113360625439074,69.62025193078044,0.01436195414131919,91522763.7,0.696599222123359,-0.031917699815352085,0.025402907697509303,1.0,0.0,0.0,1.2368903476807686e-06,0,,1.5019382793266477e-06,2.6283110739132325e-06,-2.1827476723778284e-07,1.2368903476807686e-06,82.0,0.0,4.418840607796598
2025-04-28,000001.SZ,11.0,11.04,10.96,11.0,64201837,-0.0009082652134423386,-0.001814882032667886,11.362,11.0945,-0.09356514568744778,-0.11465065160304186,0.021085505915594077,63.235292815744025,0.014355455867627756,91508127.8,0.7015970990065431,-0.03186058792466118,0.02411104601379055,1.0,0.0,0.0,1.0513567955286533e-06,0,,1.2766475374276506e-06,2.2340725043170873e-06,-1.8553355215211538e-07,1.0513567955286533e-06,83.0,0.0,4.430816798843313
2025-04-29,000001.SZ,11.0,11.02,10.95,10.98,64904494,-0.0018181818181818299,-0.005434782608695565,11.345999999999998,11.0974,-0.09076962127365817,-0.10987444553716513,0.01910482426350696,63.235292815744025,0.014275409317603587,89172724.3,0.727851419921237,-0.03225806451612889,0.022401643628237045,1.0,0.0,0.0,8.936532761993553e-07,0,,1.0851504068135028e-06,1.8989676972876543e-06,-1.5770351932929798e-07,8.936532761993553e-07,84.0,0.0,4.442651256490317
2025-04-30,000001.SZ,10.96,10.97,10.89,10.91,86983492,-0.006375227686703178,-0.009082652134423275,11.328,11.100400000000002,-0.09312902953893953,-0.10652536233752002,0.01339633279858049,50.76922967573966,0.014312944119757911,90114546.8,0.9652547240020076,-0.03689971751412424,0.02050376563006706,1.0,0.0,0.0,7.596052847694519e-07,0,,9.223778457914774e-07,1.6141270941581037e-06,-1.3404799142990334e-07,7.596052847694519e-07,85.0,0.0,4.454347296253507
2025-05-06,000001.SZ,10.92,11.0,10.89,10.96,85467127,0.004582951420714965,-0.006346328195829476,11.312999999999999,11.1039,-0.08992766530759155,-0.10320582293153434,0.013278157623942785,55.07246265070369,0.014180493950618376,89724694.35,0.9525485444019237,-0.031203040749579913,0.01883122146272931,1.0,0.0,0.0,0.0023216363042593002,1,0.0023216363042593002,0.0011612793410525459,0.0005816196713854437,0.002320876698974531,0.0023216363042593002,0.0,0.6931471805599453,0.0
2025-05-07,000001.SZ,11.01,11.04,10.97,11.03,112627001,0.006386861313868453,0.0018165304268846771,11.3004,11.109200000000001,-0.08081061167553827,-0.09872678068033512,0.017916169004796853,56.94444333719138,0.014293425226042045,92136474.85,1.2223932072868968,-0.023928356518353344,0.017210960285168886,1.0,0.0,0.0,0.001973390858620405,0,,0.0015673350998364755,0.000929562468194184,-0.0003482454456388952,0.001973390858620405,1.0,0.0,0.6931471805599453
2025-05-08,000001.SZ,11.0,11.08,10.99,11.08,105661366,0.004533091568449832,0.0072727272727273196,11.289200000000001,11.114949999999999,-0.06875809829799628,-0.09273304420386735,0.02397494590587107,58.666665571555654,0.006017163092688836,84691740.75,1.247599412461008,-0.018530985366545072,0.015677083567627648,1.0,0.0,0.0,0.0016773822298273443,0,,0.00162235866483191,0.0011165174086024742,-0.00029600862879306075,0.0016773822298273443,2.0,0.0,1.0986122886681098
2025-05-09,000001.SZ,11.07,11.17,11.06,11.15,99989747,0.00631768953068601,0.015482695810564717,11.2804,11.12035,-0.052947632280858414,-0.08477596181926557,0.031828329538407155,59.74025865407327,0.005703791948945321,82371289.55,1.2138907566732395,-0.011559873763341666,0.014392532609135422,1.0,0.0,0.0,0.0014257748953532426,0,,0.0015240667800925762,0.0011938317802901663,-0.0002516073344741017,0.0014257748953532426,3.0,0.0,1.3862943611198906
2025-05-12,000001.SZ,11.16,11.22,11.13,11.16,89560460,0.0008968609865471766,0.0229147571035746,11.274199999999999,11.125449999999999,-0.03915940241237692,-0.07565264993788784,0.03649324752551092,56.94444333719138,0.005651285444140043,81527342.3,1.0985328047422442,-0.010129321814407954,0.013370245697926775,1.0,0.0,0.0,0.0012119086610502562,0,,0.001367987720571416,0.0011983510004801889,-0.00021386623430298636,0.0012119086610502562,4.0,0.0,1.6094379124341003
2025-05-13,000001.SZ,11.19,11.33,11.15,11.29,126103062,0.011648745519713177,0.030109489051094673,11.2696,11.13125,-0.017540026846901924,-0.06403012531969066,0.04649009847278873,57.53424547194597,0.005842508817678771,83499755.15,1.510220739850876,0.0018101795982110591,0.01242897248736674,1.0,0.0,0.0,0.0010301223618927177,0,,0.001199055041232067,0.001156293840833321,-0.00018178629915753856,0.0010301223618927177,5.0,0.0,1.791759469228055
2025-05-14,000001.SZ,11.29,11.47,11.25,11.43,168351358,0.01240035429583708,0.036264732547597545,11.265799999999999,11.136849999999999,0.010766207876441669,-0.049070858680464194,0.05983706655690586,78.8732378813729,0.006263219690936628,88997927.95,1.891632332098581,0.014575085657476672,0.011578677992430508,1.0,0.0,0.0,0.00087560400760881,0,,0.0010373295244204385,0.0010861213825271933,-0.00015451835428390763,0.00087560400760881,6.0,0.0,1.9459101490553132
2025-05-15,000001.SZ,11.43,11.5,11.38,11.39,103546026,-0.0034995625546805353,0.02797833935018046,11.263,11.142149999999999,0.029629882285027165,-0.033330710487365925,0.06296059277239309,73.9726013210736,0.0063929899800626916,90245262.0,1.1473846239152146,0.011275859007369382,0.010846201137123535,1.0,0.0,0.0,0.0007442634064674886,0,,0.0008907964654439635,0.0010006568885122672,-0.00013134060114132148,0.0007442634064674886,7.0,0.0,2.0794415416798357
2025-05-16,000001.SZ,11.37,11.43,11.31,11.38,91474445,-0.0008779631255486642,0.020627802690583064,11.260399999999999,11.14755,0.04327373109762256,-0.018009822170368228,0.06128355326799079,76.05633652846677,0.006427209552029083,91205213.75,1.0029519282827184,0.010621292316436604,0.010123300635565435,1.0,0.0,0.0,0.0006326238954973653,0,,0.0007617101804706644,0.0009086486402585417,-0.00011163951097012328,0.0006326238954973653,8.0,0.0,2.1972245773362196
2025-05-19,000001.SZ,11.4,11.47,11.36,11.37,83139060,-0.0008787346221442727,0.018817204301075252,11.2576,11.1524,0.05267248750523734,-0.0038733602352471145,0.056545847740484455,74.28571280000004,0.0064257609654995405,91148055.9,0.912132016191472,0.009984366117111954,0.009432947168322547,1.0,0.0,0.0,0.0005377303111727605,0,,0.0006497202458217125,0.0008159190579870964,-9.489358432460484e-05,0.0005377303111727605,9.0,0.0,2.302585092994046
2025-05-20,000001.SZ,11.4,11.47,11.37,11.39,64363480,0.0017590149516271136,0.008857395925597977,11.2522,11.1573,0.06103137087296773,0.009107585986395854,0.05192378488657187,77.14285560000005,0.006364200366965969,90246633.35,0.713195358217759,0.012246494018947507,0.008505642046014783,1.0,0.0,0.0,0.0004570707644968464,0,,0.0005533955051592795,0.0007262069846145339,-8.065954667591408e-05,0.0004570707644968464,10.0,0.0,2.3978952727983707
2025-05-21,000001.SZ,11.4,11.59,11.39,11.48,132827810,0.007901668129938422,0.004374453193350947,11.2492,11.162849999999999,0.07406432654998696,0.022098934099114075,0.05196539245087288,80.76922931952663,0.006167089799647799,93252533.1,1.424388223937694,0.020517014543256495,0.0077354797385973395,1.0,0.0,0.0,0.00038851014982231943,0,,0.0004709528274907995,0.0006417827759164802,-6.856061467452694e-05,0.00038851014982231943,11.0,0.0,2.4849066497880004
2025-05-22,000001.SZ,11.45,11.56,11.44,11.55,100296806,0.0060975609756097615,0.014047410008779737,11.2468,11.16945,0.08901533938469086,0.03548221515622943,0.05353312422846143,84.33734797503263,0.005022858313308008,92696452.5,1.081991848609309,0.026958779386136555,0.006925139554767812,1.0,0.0,0.0,0.0003302336273489715,0,,0.0004005932274198855,0.0005638954887746031,-5.827652247334791e-05,0.0003302336273489715,12.0,0.0,2.5649493574615367
2025-05-23,000001.SZ,11.55,11.6,11.43,11.46,96264311,-0.007792207792207795,0.007029876977152849,11.2442,11.17585,0.09253518887758183,0.04689280990049991,0.04564237897708192,82.35293982006922,0.005513492340670319,93354023.7,1.0311747387488344,0.019192116824674255,0.006115865907291074,1.0,0.0,0.0,0.0002806985832466258,0,,0.00034064590533325567,0.0004930962623926088,-4.953504410234571e-05,0.0002806985832466258,13.0,0.0,2.6390573296152584
2025-05-26,000001.SZ,11.44,11.5,11.4,11.42,69915858,-0.003490401396160636,0.004397537379067895,11.240400000000001,11.1823,0.09104749045887495,0.05572374601217492,0.03532374444670003,77.38095109126976,0.005550027815795564,93917901.95,0.7444359014453048,0.01597807907191906,0.005195711079116316,1.0,0.0,0.0,0.00023859379575963193,0,,0.0002896198505464438,0.00042947064573436457,-4.210478748699388e-05,0.00023859379575963193,14.0,0.0,2.70805020110221
2025-05-27,000001.SZ,11.45,11.54,11.42,11.49,80191514,0.0061295971978985175,0.008779631255487308,11.233200000000002,11.189300000000001,0.09442838211990257,0.06346467323372046,0.030963708886182106,77.3809510912698,0.005632077172475017,94481197.0,0.8487563297912071,0.022860805469500978,0.00392339109685147,1.0,0.0,0.0,0.00020280472639568715,0,,0.0002462122884710655,0.0003728041658996952,-3.578906936394478e-05,0.00020280472639568715,15.0,0.0,2.772588722239781
2025-05-28,000001.SZ,11.5,11.55,11.44,11.53,65817947,0.003481288076588207,0.00435540069686402,11.227,11.196800000000001,0.09919200513501103,0.07061013961397858,0.02858186552103245,77.10843243431549,0.005564463112364336,94584360.05,0.6958650136788657,0.026988509842344355,0.002697199199771294,1.0,0.0,0.0,0.00017238401743633407,0,,0.0002092981529536998,0.0003226991287838549,-3.042070895935308e-05,0.00017238401743633407,16.0,0.0,2.833213344056216
2025-05-29,000001.SZ,11.52,11.55,11.45,11.46,91980676,-0.00607111882046818,-0.007792207792207795,11.2168,11.20355,0.09620974960399842,0.07573006161198255,0.02047968799201587,68.67469763681237,0.005835496145484868,95973302.0,0.9583985763040642,0.02168176306968128,0.0011826608530332017,1.0,0.0,0.0,0.00014652641482088395,0,,0.0001779122838872919,0.00027865595029311215,-2.5857602615450114e-05,0.00014652641482088395,17.0,0.0,2.8903717578961645
